Study,Crop,Pollinator,Number of visits,PollinationMetric,PollinationValue
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,4,Fruit.weight,2.509
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,2.583
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,2.696
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,4,Fruit.weight,2.498
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,1.773
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,4,Fruit.weight,2.04
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,2.05
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,1.151
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,1.098
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,5,Fruit.weight,1.065
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,1.505
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,2.29
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,2,Fruit.weight,2.173
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,4,Fruit.weight,1.968
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,6,Fruit.weight,2.202
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,3,Fruit.weight,2.23
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,4,Fruit.weight,1.167
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,3,Fruit.weight,1.492
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.371
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.445
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,2.697
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,2.085
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,2.639
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,2.116
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.567
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,2.776
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,3.057
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,2.203
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,1.858
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,2.549
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,2.292
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,2.164
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,2,Fruit.weight,1.994
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,2.824
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.555
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,2.894
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,2.915
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,2.716
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,4,Fruit.weight,2.44
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,1.561
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,2.286
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,5,Fruit.weight,2.151
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,5,Fruit.weight,2.588
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,2.815
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.42
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.138
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.491
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.512
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,1.281
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.878
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.671
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,2.707
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.776
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.445
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,1,Fruit.weight,2.062
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,2.218
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,2.43
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,2.777
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,7,Fruit.weight,2.758
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,3,Fruit.weight,2.531
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,1,Fruit.weight,2.138
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,2.17
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.982
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,4,Fruit.weight,0.703
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,4,Fruit.weight,1.7821
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,4,Fruit.weight,1.4013
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,1.2849
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,1.0169
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.9771
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.6562
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.8242
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.7817
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.8314
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.8816
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.8511
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.7054
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.7572
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.6481
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,3,Fruit.weight,0.3437
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.421
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.3235
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.0987
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.9808
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.0965
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.0912
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.037
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.9348
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,2.4587
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.9901
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.7936
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.3719
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.6415
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.4908
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.1204
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.3032
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.9662
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.2346
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.9811
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.0564
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.94
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.9503
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.9025
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.941
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.9888
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.028
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,1.0276
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.9151
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.7935
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.9315
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.8149
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.7907
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.6982
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.6808
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.7365
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.6999
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.649
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.6554
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.5441
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.5427
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.676
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.5436
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.4249
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,2,Fruit.weight,0.3542
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,2.0431
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,2.1077
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,2.2129
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.9441
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.6642
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.2967
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.3575
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.1755
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.1445
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.0349
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.0813
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.9652
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,1.0901
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.8908
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.7368
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.7391
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.8716
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.8316
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.7827
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.7573
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.8062
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.8958
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.6602
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.6055
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.6633
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.6918
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.6743
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.7021
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.5967
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.6195
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.7435
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.5581
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.5375
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.5629
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.441
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4565
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4315
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4603
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4119
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.5708
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4308
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4942
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4298
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4319
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4489
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.5897
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4538
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.481
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.3216
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.2831
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.3111
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.4583
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.3703
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.3646
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.1773
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.147
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.156
Kendall_etal_2021,Northern.Highbush.Blueberry,Bombus.terrestris,1,Fruit.weight,0.0981
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,4,Fruit.weight,1.4639
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,2.2542
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,1.6463
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,1.6792
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,1.9958
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,2,Fruit.weight,1.135
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,1,Fruit.weight,1.654
Kendall_etal_2021,Northern.Highbush.Blueberry,Apis.mellifera,1,Fruit.weight,1.2858
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,1.5918
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,4,Fruit.weight,0.3057
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,1.3647
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,3,Fruit.weight,0.7321
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,2,Fruit.weight,1.2717
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,2,Fruit.weight,0.8827
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,2,Fruit.weight,1.0667
Kendall_etal_2021,Northern.Highbush.Blueberry,mix,2,Fruit.weight,0.5185
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.9652
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.5119
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.3357
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.8
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,1.0444
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.9513
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.7105
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.4211
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.514
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.4261
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.3866
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.3667
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.2278
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.201
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.066
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0.0727
Kendall_etal_2021,Northern.Highbush.Blueberry,Unpollinated.Control,0,Fruit.weight,0
Garratt_etal_2016,Apple,Bombus terrestris,5,SeedNumber,0
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,4
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,1
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,3
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,3
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,2
Garratt_etal_2016,Apple,Bombus terrestris,5,SeedNumber,2
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,7
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,5,SeedNumber,2
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,4,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,5,SeedNumber,7
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,4
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,1
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,4
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,1
Garratt_etal_2016,Apple,Bombus terrestris,5,SeedNumber,0
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,7
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,4
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,10
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,7
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,5,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,4
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,7
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,3
Garratt_etal_2016,Apple,Bombus terrestris,4,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,5,SeedNumber,7
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,3
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,7
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,5
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,4
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,5
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,3,SeedNumber,3
Garratt_etal_2016,Apple,Bombus terrestris,4,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,4,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,4,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,4,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,4,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,9
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,10
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,5
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,1,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,8
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,6
Garratt_etal_2016,Apple,Bombus terrestris,2,SeedNumber,6
